ticker,timestamp,rvol_15m,momentum_1h,rsi_14,decayed_sentiment,rag_historical_win_rate,sector_beta,excess_momentum,target_class,cat_EARNINGS,cat_FDA_APPROVAL,cat_CONTRACT_WIN,cat_MANAGEMENT_CHANGE,cat_OFFERING_DILUTION,cat_RUMOR,cat_OTHER
BB,2026-07-16 14:45:00-04:00,0.6767562958949902,-0.007023288304037312,19.140785649865606,-0.7074934818535263,0.7916643548801021,1.8160728166761952,-0.007023288304037312,0,0,0,1,0,0,0,0
LCID,2026-07-16 14:45:00-04:00,0.5455571004471591,0.04799022642897688,58.90064859187609,0.23228950376721458,0.644660634244264,2.914241762568168,0.04799022642897688,1,0,0,1,0,0,0,0
SNAP,2026-07-16 14:45:00-04:00,0.7150095617158092,-0.004206094730844212,45.52747038847877,-0.7876709609738088,0.7592260935540511,1.1278318693010776,-0.004206094730844212,0,0,1,0,0,0,0,0
RIOT,2026-07-16 14:45:00-04:00,0.9383113386775552,0.020685854295391604,56.04881834949277,-0.8286867009578296,0.37383944098207605,2.4704786339516787,0.020685854295391604,0,0,0,1,0,0,0,0
MARA,2026-07-16 14:45:00-04:00,0.6945403990818753,0.02080563568746374,48.7558475743584,-0.828965028682142,0.34271680435979696,3.136203405012111,0.02080563568746374,0,0,0,1,0,0,0,0
MSTR,2026-07-16 14:45:00-04:00,0.409441841838285,0.011906056662224662,58.16034872716933,0.659918943881685,0.47521052156548926,1.2399386361317435,0.011906056662224662,0,1,0,0,0,0,0,0
BBY,2026-07-16 14:45:00-04:00,0.6214416655994165,-0.0052301786709477716,35.61912480094507,0.9618917034970353,0.6622015169550521,0.5508621639132762,-0.0052301786709477716,0,0,0,1,0,0,0,0
SIRI,2026-07-16 14:45:00-04:00,0.7876398297124789,-0.0022346879638601713,55.78802202948999,-0.0620785689065424,0.42859695220781907,0.28870575609539745,-0.0022346879638601713,0,0,1,0,0,0,0,0
PTON,2026-07-16 14:45:00-04:00,0.9756223506057775,-0.011737059598153854,31.45017161089565,0.32286809415921036,0.4911545160202467,1.2824396613672795,-0.011737059598153854,0,0,0,0,0,0,1,0
CVNA,2026-07-17 11:00:00-04:00,0.4443256700583133,-0.006627494328021788,43.02925454345918,0.09730730140859212,0.33730170659196673,1.2033561566346804,-0.0003547999969491034,0,0,0,0,0,0,1,0
BBY,2026-07-17 11:00:00-04:00,0.32414862234585406,0.0030994080660635692,52.957957045778265,-0.13752776273332845,0.7092835281870127,0.5077857536477488,0.005746325855733944,0,1,0,0,0,0,0,0
HOOD,2026-07-17 11:00:00-04:00,0.8601526204509563,-0.00668473054080676,29.561063215350444,0.9565949693258236,0.404656958907614,1.4993153244651072,0.001130700231213472,1,0,0,0,0,1,0,0
SNAP,2026-07-17 11:00:00-04:00,1.0091342802738092,-0.012114499735848994,18.74358290450226,-0.18787212480842763,0.5510986734739748,1.221730796650396,-0.005746024534228046,0,0,0,0,0,1,0,0
BB,2026-07-17 11:00:00-04:00,0.6747633484895931,-0.02035117290459032,30.761869520998218,-0.017865433325752633,0.4012149900699324,1.877096906492402,-0.010566492733794054,0,0,0,1,0,0,0,0
PLTR,2026-07-17 11:00:00-04:00,0.8332364033831787,0.007515933504253169,45.83799282106677,-0.1674838080018557,0.5522778643969656,0.1466438115588353,0.008280338788906771,0,0,0,0,0,0,1,0
NIO,2026-07-17 11:00:00-04:00,1.049878082690442,-0.004210437842822046,21.113026819362986,0.8792885226133482,0.5363407446199164,0.6600491799340774,-0.0007698215910380058,0,0,0,1,0,0,0,0
DKNG,2026-07-17 11:00:00-04:00,0.7093036953821684,-0.006342090149691781,25.28986376987193,-0.0202035176043307,0.5510012089902256,0.21769628424849935,-0.0052073120205632945,0,0,1,0,0,0,0,0
CLOV,2026-07-17 11:00:00-04:00,0.6671965073854598,0.004459304421657206,57.44690623989344,-0.08116586365194745,0.4715626923743683,0.8508709313248533,0.008894610825309276,0,0,0,1,0,0,0,0
SNDL,2026-07-17 11:00:00-04:00,0.36977106349498345,-0.00772200061362871,32.61489518278556,-0.7297943954216504,0.6823999836777467,-0.1682904336928281,-0.008599242520422925,0,0,0,1,0,0,0,0
COIN,2026-07-17 11:00:00-04:00,1.0165646573649374,-0.014139946049041896,31.885131166142727,-0.11662574861926589,0.6810022432081164,1.2596738961838303,-0.007573686123393518,1,0,0,0,1,0,0,0
RIOT,2026-07-17 11:00:00-04:00,0.9475082226985944,-0.004908549208244795,43.76592616295446,0.5862177770436243,0.7963439053825847,2.688260832742102,0.009104457990841107,1,0,1,0,0,0,0,0
PTON,2026-07-17 11:00:00-04:00,0.7709966568784105,-0.000811048576132567,28.848540500480667,-0.07649517956113616,0.5006496734432209,1.184290702683284,0.005362263901728261,0,0,0,0,0,0,0,1
LI,2026-07-17 11:00:00-04:00,0.7060623342770942,-0.006716715917860827,24.627783784078602,0.4905879404134059,0.45469346480035705,0.22547917930281197,-0.005541368152372103,0,0,0,0,0,0,1,0
FUBO,2026-07-17 11:00:00-04:00,1.1079984641605447,-0.0020387825594458953,31.020438157740912,-0.8201440143212904,0.667989329043496,1.2846704967044729,0.004657776308471096,0,1,0,0,0,0,0,0
GME,2026-07-17 11:00:00-04:00,0.9107872390298722,0.0025079938171637117,51.892213082871805,-0.3115639134138972,0.30074684497437143,0.20490818630061258,0.003576111856458742,0,0,1,0,0,0,0,0
MSTR,2026-07-17 11:00:00-04:00,0.753933398022813,-0.004088190058032626,40.11225608013675,0.8858249407361316,0.3773819673747648,1.0493246299255425,0.0013815892930752367,1,0,0,0,0,0,1,0
SIRI,2026-07-17 11:00:00-04:00,0.6233644557353546,-0.006464148658281377,11.11182361871073,0.3388361119109091,0.31132447834574023,0.2392153594205152,-0.0052171987667887654,0,1,0,0,0,0,0,0
SOFI,2026-07-17 11:00:00-04:00,1.3720369887820432,0.0013355182828722612,42.784185334395296,0.6222928051019683,0.7498924277166814,1.5471434595681628,0.00940026117273276,1,1,0,0,0,0,0,0
TLRY,2026-07-17 11:00:00-04:00,0.8675478783933197,-0.00931314578404907,18.20394497895093,0.875944590346706,0.3091324345394006,0.5965092683159909,-0.006203741901276601,0,0,0,1,0,0,0,0
NOK,2026-07-17 11:00:00-04:00,0.6434588623351396,-0.007400079681439853,35.67519709501997,0.5249161680312884,0.36493365649625636,2.8022747338802056,0.007207243961193842,0,0,0,0,0,1,0,0
AMC,2026-07-17 11:00:00-04:00,1.8111875427221493,-0.029618432063749922,21.390839252420278,0.022973792958646877,0.7096720025153513,1.9372959519626811,-0.01951995434500789,1,0,0,1,0,0,0,0
MARA,2026-07-17 11:00:00-04:00,0.5389098672531749,-0.012093033901480754,21.54153914757994,-0.9609397583902615,0.5101548417698006,3.2988207865662034,0.0051026187180956695,1,1,0,0,0,0,0,0
AFRM,2026-07-17 11:00:00-04:00,0.5557048492685098,-0.012860554039906935,22.75216222512175,0.8581114524054954,0.5589668845149389,2.066024629757053,-0.0020910566542148984,0,0,0,0,0,0,0,1
UPST,2026-07-17 11:00:00-04:00,1.3160209189076721,-0.0062807491570723295,22.893284657484372,0.3851978926287929,0.6275507268887643,2.380989553777977,0.006130555338260459,0,0,1,0,0,0,0,0
RIVN,2026-07-17 11:00:00-04:00,0.4429190490949438,-0.004999946145450407,50.15265963954663,-0.7586474997447987,0.5417421675100964,2.265336582077185,0.00680849797811341,1,0,0,1,0,0,0,0
CHPT,2026-07-17 11:00:00-04:00,1.3188690349090948,-0.027491463836777474,41.16876945184313,0.3144930951202507,0.6618436670268106,2.468941549500519,-0.014621694919308684,1,0,1,0,0,0,0,0
XPEV,2026-07-17 11:00:00-04:00,0.5708288514796651,-0.008248943109304352,18.104094658397656,-0.9112229555190372,0.4138237264683261,0.5227389065100299,-0.005524079520567136,0,0,0,0,0,0,0,1
LCID,2026-07-17 11:15:00-04:00,0.6085059316236276,0.0388285623852207,70.42574962461407,-0.5989932879695843,0.5652619589049667,2.5535696503463075,0.05028229664168704,1,0,1,0,0,0,0,0
BB,2026-07-17 11:45:00-04:00,0.8855561064756868,0.0033481844691369833,43.26947593551176,-0.3253751835965222,0.5790638502959519,1.877096906492402,0.00449515695954539,1,0,1,0,0,0,0,0
SNAP,2026-07-17 11:45:00-04:00,1.683827656465733,-0.013289024264411364,20.777258950530552,-0.2528729146270621,0.45315291102809185,1.221730796650396,-0.012542503608180969,0,0,0,0,0,0,1,0
SIRI,2026-07-17 11:45:00-04:00,0.8043443147957337,0.0009737321377973895,33.589725809943914,0.7532783588092773,0.4275394314070194,0.2392153594205152,0.0011199011691294973,0,0,0,0,1,0,0,0
LI,2026-07-17 11:45:00-04:00,1.5565168906532953,-0.011489659699226884,22.733873629204155,0.9852946234491693,0.403923636160686,0.22547917930281197,-0.01135188395897304,0,0,0,0,0,0,1,0
RIOT,2026-07-17 11:45:00-04:00,0.7376850423694179,0.023078969097535706,63.87139369919797,0.45942438895760107,0.4161417898079279,2.688260832742102,0.024721591389188856,0,0,0,0,0,0,1,0
AMC,2026-07-17 11:45:00-04:00,1.8240567310326872,0.02337666358889945,50.78543589593891,-0.4246614686114334,0.32533583858216003,1.9372959519626811,0.024560419821726503,0,0,0,0,0,0,1,0
HOOD,2026-07-17 11:45:00-04:00,1.0018321098214298,0.020180593293136484,50.65051222754745,0.6860204942008101,0.6036339726389032,1.4993153244651072,0.021096727897408282,0,0,0,0,0,1,0,0
CLOV,2026-07-17 11:45:00-04:00,0.5253447208390059,-0.002219806576647998,52.65326266938948,0.578487570844765,0.6738880289450009,0.8508709313248533,-0.001699894393242704,0,0,1,0,0,0,0,0
DKNG,2026-07-17 11:45:00-04:00,0.35535072699478176,0.005156765725259582,34.84415322037394,-0.01633646829616464,0.7310003021435705,0.21769628424849935,0.00528978584182018,0,1,0,0,0,0,0,0
AFRM,2026-07-17 11:45:00-04:00,0.7673663898567502,0.00990883836449341,37.12025801748517,0.7807590722296551,0.4872634612513248,2.066024629757053,0.011171252364879569,0,0,0,1,0,0,0,0
NIO,2026-07-17 11:45:00-04:00,0.5031094324643512,0.004140782865927672,36.927879472523244,-0.6936126837684025,0.6430757294079243,0.6600491799340774,0.004544096221291769,0,0,0,1,0,0,0,0
PLTR,2026-07-17 11:45:00-04:00,0.5072182247992713,-0.002463777872940387,42.62982665490077,0.6588084054052097,0.549490252713311,0.1466438115588353,-0.002374173326065439,0,0,0,0,0,0,0,1
RIVN,2026-07-17 11:45:00-04:00,0.448774784358804,0.007976380204864464,60.95169512102418,0.16816863424325668,0.7414278876391445,2.265336582077185,0.009360580845849781,0,0,0,1,0,0,0,0
MSTR,2026-07-17 11:45:00-04:00,0.5736071065517341,0.012167690298923839,58.3075676215734,-0.39549235792732995,0.47425111236002254,1.0493246299255425,0.01280886469960066,0,0,1,0,0,0,0,0
FUBO,2026-07-17 11:45:00-04:00,1.024242094753227,0.004522161118235557,30.476689426641272,-0.1101804064270977,0.7305545062965288,1.2846704967044729,0.005307140153608177,0,0,0,0,0,1,0,0
TLRY,2026-07-17 11:45:00-04:00,0.3457162088582435,0.009356716014199185,54.97687759190159,0.8320352011937875,0.692009095259541,0.5965092683159909,0.009721204239961895,0,0,0,1,0,0,0,0
CHPT,2026-07-17 11:45:00-04:00,2.539070208479017,-0.0017575094518929024,46.637979486800944,0.7285674995134912,0.3932688262386836,2.468941549500519,-0.00024889898649343555,0,0,0,0,0,1,0,0
SOFI,2026-07-17 11:45:00-04:00,0.9823866803020634,0.023221160338005475,58.49731816357388,0.30331476679040104,0.6444663905903625,1.5471434595681628,0.024166519621643054,0,0,0,0,0,0,1,0
PTON,2026-07-17 11:45:00-04:00,0.4236558971837076,-0.008906931737152846,24.70066480037694,-0.38664618271808937,0.7878912078430697,1.184290702683284,-0.008183288300351057,0,0,0,0,0,0,1,0
NOK,2026-07-17 11:45:00-04:00,0.4300478945476982,0.008424186012045976,52.415668359988054,-0.630434703735695,0.7397387951421377,2.8022747338802056,0.010136474823140527,0,0,0,0,0,0,1,0
XPEV,2026-07-17 11:45:00-04:00,0.3485947463118021,0.0011303232201218538,27.360182452947242,0.6358727345745174,0.6483982463043284,0.5227389065100299,0.0014497351499798308,0,1,0,0,0,0,0,0
COIN,2026-07-17 11:45:00-04:00,0.5834063897678392,-0.001654751240553587,43.88651091118073,0.8905409783402829,0.7341188751682783,1.2596738961838303,-0.0008850460107323702,0,0,0,0,1,0,0,0
GME,2026-07-17 11:45:00-04:00,0.5670316142322307,-0.0016776021505722216,40.52352320013918,-0.05275398237129103,0.699116391442961,0.20490818630061258,-0.0015523960134072223,0,0,1,0,0,0,0,0
MARA,2026-07-17 11:45:00-04:00,0.9634554235255737,0.0032756056188685267,34.60096522263187,0.6462601427590389,0.59013700198429,3.2988207865662034,0.005291301601261417,0,0,0,1,0,0,0,0
BBY,2026-07-17 11:45:00-04:00,0.29274965236836853,-0.007582845504228941,36.03694914455236,-0.8333394156281153,0.7836927325310321,0.5077857536477488,-0.007272570478767636,0,1,0,0,0,0,0,0
SNDL,2026-07-17 11:45:00-04:00,0.150093802467753,0.0,46.687995666786456,0.7492321892100715,0.45489080597088516,-0.1682904336928281,-0.00010283139734392571,0,0,0,1,0,0,0,0
UPST,2026-07-17 11:45:00-04:00,0.4749912847974333,0.0,31.586205501573488,-0.22094364519905363,0.5428000113054132,2.380989553777977,0.001454868690416321,1,0,0,0,0,0,0,1
CVNA,2026-07-17 11:45:00-04:00,0.6324295381013842,0.010388129361777132,58.436300733927425,0.4608335990334207,0.5526894021982669,1.2033561566346804,0.01112342246414694,0,0,0,0,0,1,0,0
LCID,2026-07-17 12:00:00-04:00,0.30592269580863257,0.026905803706885,66.72229179373225,0.3554888823688449,0.6420192125432751,2.5535696503463075,0.020736786246861972,1,0,0,1,0,0,0,0
CHPT,2026-07-20 10:15:00-04:00,0.7960298311289161,-0.015084300744356738,28.388667657912237,-0.043409414958420545,0.30617000893129975,2.212653706007607,-0.015610999017616062,0,0,1,0,0,0,0,0
LCID,2026-07-20 10:30:00-04:00,0.3769947148753979,-0.03286770942066286,41.96252932971027,-0.05424134181375684,0.7979173582512392,2.8123060397319066,-0.013636743202931068,0,0,1,0,0,0,0,0
CHPT,2026-07-20 12:00:00-04:00,0.8508519927018017,0.011743461429515545,54.737649747721385,-0.025598476979108886,0.6783451618444414,2.212653706007607,0.006167062813182454,0,0,1,0,0,0,0,0
UPST,2026-07-20 12:15:00-04:00,0.7259484980197463,0.00967849209620586,58.37941826200848,-0.8251269173014055,0.4676544655204958,2.2698876322526402,0.008443150824990723,0,0,0,1,0,0,0,0
RIOT,2026-07-20 12:15:00-04:00,0.8136740342051545,-0.0002801524518925014,68.23120449408131,-0.9366822468315141,0.7025559450374069,2.622318284525166,-0.0017072971074722893,0,0,0,1,0,0,0,0
BB,2026-07-20 12:15:00-04:00,0.6448446884786987,0.006370324156217411,49.88210395888004,-0.6070310722408061,0.3842075507670847,1.915172678150622,0.005328029455278769,0,0,0,0,0,0,0,1
NOK,2026-07-20 12:15:00-04:00,0.33190178444546264,0.00593182609731957,51.07811135801332,-0.4185196429974465,0.3113313010438663,2.873618917698444,0.004367916062154291,0,0,0,0,1,0,0,0
GME,2026-07-20 12:15:00-04:00,1.0406487642001003,0.004375920069525474,52.789458872709616,-0.1952282065732267,0.6431295616575055,0.20588207972060235,0.004263872835790797,0,0,0,0,1,0,0,0
SNDL,2026-07-20 12:15:00-04:00,0.523883628401436,0.0,34.163586775194005,-0.04549993675049069,0.38152076875937724,-0.24713162583566975,0.00013449648012502167,0,0,0,0,0,0,1,0
CLOV,2026-07-20 12:15:00-04:00,0.3028950974673153,-0.006666713290744308,34.83418104493727,-0.14233545978011808,0.7615509697535956,0.6184652329198986,-0.00700330071303861,0,0,0,1,0,0,0,0
TLRY,2026-07-20 12:15:00-04:00,0.44444358324484506,0.007083761989470361,57.354774083359345,0.48694328481454097,0.5698566630851615,0.5583451962884045,0.006779893703322964,0,0,0,0,1,0,0,0
XPEV,2026-07-20 12:15:00-04:00,0.4163011734567958,0.007116053231455588,64.04235420886928,0.80020477882017,0.6190997937991556,0.6852103560099096,0.006743141101262156,0,0,0,0,1,0,0,0
CVNA,2026-07-20 12:15:00-04:00,1.0136222381453845,0.004341066345687983,36.47068869945111,0.33163075756139593,0.5605561355474391,1.1918583466270802,0.003692421106994161,0,1,0,0,0,0,0,0
PLTR,2026-07-20 12:15:00-04:00,0.7933698999743928,0.014457674062207326,74.78013043475504,-0.8568646714890948,0.4198639278337968,0.12723136419333878,0.014388430918649133,0,0,0,0,0,0,1,0
COIN,2026-07-20 12:15:00-04:00,0.8408664375472241,0.012166665302078883,74.56412950031185,0.9074186079145783,0.497089984404584,1.2578465244141357,0.011482107307936576,0,0,0,0,1,0,0,0
CHPT,2026-07-20 12:15:00-04:00,0.4965889472419553,0.006300688628416262,51.60406030426024,-0.9264421506507134,0.35653074617476344,2.212653706007607,0.0050964957850790325,0,0,0,0,0,1,0,0
LCID,2026-07-20 12:15:00-04:00,0.16111890922698102,0.01955312099250328,56.535937427288786,0.8002268061219673,0.5767627454802692,2.8123060397319066,0.01802257927369553,0,0,0,0,0,1,0,0
DKNG,2026-07-20 12:15:00-04:00,0.6888103792318326,-0.00040057379406810423,64.44953130899762,-0.17887621690104738,0.7767777973719462,0.2293224350586572,-0.0005253779757457555,0,0,1,0,0,0,0,0
SNAP,2026-07-20 12:15:00-04:00,0.5253051254986987,0.013086137901928918,82.1103844590332,-0.5517967966444766,0.3435551358746816,0.9978698577702624,0.012543067046310466,0,0,0,1,0,0,0,0
HOOD,2026-07-20 12:15:00-04:00,0.4575073406002288,0.00011580930661403421,51.35433531920052,0.3092812815324577,0.5294735156725126,1.360588980350749,-0.0006246642290383804,0,1,0,0,0,0,0,0
NIO,2026-07-20 12:15:00-04:00,0.5809568676789769,0.006120667886342801,68.89870885687988,0.17284820965382663,0.791260678748968,0.7239815871912633,0.005726655283450367,0,0,0,0,0,0,0,1
MSTR,2026-07-20 12:15:00-04:00,0.8539057775174693,0.013199451237274618,77.24738653282705,-0.599473666614424,0.6613852193775123,0.9166699281926138,0.012700571830960414,0,0,0,0,0,1,0,0
RIVN,2026-07-20 12:15:00-04:00,0.3525575252030961,0.010638620097193074,61.68627097268839,0.5853611028461962,0.6225673382700664,2.418254549455462,0.009322533077378166,0,1,0,0,0,0,0,0
MARA,2026-07-20 12:15:00-04:00,1.0577615301267131,0.00381561720317225,74.79754206510394,-0.6946687359040435,0.4618030251469245,3.2824452923650504,0.0020292115315662723,0,0,0,1,0,0,0,0
BBY,2026-07-20 12:15:00-04:00,0.2617699329974042,0.004610194267046008,55.27790620549731,0.683087388236163,0.6982006791115158,0.61019732839709,0.00427810648761436,0,0,0,0,0,1,0,0
AMC,2026-07-20 12:15:00-04:00,3.143221110410578,0.04787737042576756,80.34416113625312,-0.9089303606958647,0.6226311792971286,1.3554756467027893,0.047139679720418756,0,0,0,0,1,0,0,0
FUBO,2026-07-20 12:15:00-04:00,0.875285420195569,0.0147058175332615,63.88303392725066,-0.15063969123625753,0.5166026575203195,1.2636128788786043,0.014018121315203084,0,0,0,0,0,0,1,0
PTON,2026-07-20 12:15:00-04:00,0.4462934167886311,0.0,73.43800650785755,0.8780786617066476,0.5274793480151658,1.030513881188844,-0.0005608367171591253,0,0,0,0,1,0,0,0
SIRI,2026-07-20 12:15:00-04:00,0.6424243287344482,0.0022686662084825393,70.93407151899632,0.5939718156393092,0.7356132008143573,0.3050877219344514,0.00210262827387667,0,0,1,0,0,0,0,0
AFRM,2026-07-20 12:15:00-04:00,0.7889296725631212,0.008654550409477269,69.00075985755043,0.21488444756626146,0.5316548491916024,2.060259968190774,0.007533294831899333,0,0,0,0,0,1,0,0
SOFI,2026-07-20 12:15:00-04:00,1.218553030145813,0.007148948455439896,66.3479040298832,-0.39590720516988176,0.3467786310425682,1.5402010179940573,0.0063107246348151685,0,0,1,0,0,0,0,0
LI,2026-07-20 12:15:00-04:00,0.3641933541564362,0.005221224312560002,70.89969638284832,-0.5506713791491349,0.5915618317581155,0.313168779696513,0.005050788422730842,0,0,0,0,0,1,0,0
LCID,2026-07-20 12:30:00-04:00,0.2790644099446738,0.0014205386645596008,41.97036496778006,0.6572013714142473,0.7147569757999476,2.8123060397319066,0.0050565279753859785,1,1,0,0,0,0,0,0
MSTR,2026-07-20 14:15:00-04:00,0.9299913270755403,-0.0019051683045294698,58.5260935698603,0.1376836323785935,0.6629186775020799,0.9166699281926138,-0.0024982877594601307,1,0,1,0,0,0,0,0
TLRY,2026-07-20 14:15:00-04:00,0.9503201122144613,-0.010551014701678296,37.31011192421974,-0.1924071406794372,0.40900663342545945,0.5583451962884045,-0.01091228476007182,0,0,0,1,0,0,0,0
FUBO,2026-07-20 14:15:00-04:00,0.9665800417334431,-0.00311523703163874,48.80943784862444,0.4283014004515979,0.726653828239751,1.2636128788786043,-0.003932841448357818,0,0,0,0,0,0,1,0
UPST,2026-07-20 14:15:00-04:00,0.6906498823088215,-0.00014450704885304866,47.1322128675862,0.4882470359046336,0.470430615526415,2.2698876322526402,-0.0016132085670211478,0,0,0,0,0,1,0,0
BBY,2026-07-20 14:15:00-04:00,0.2796493623929409,0.002592124239296778,56.12846653814789,-0.3080571500315443,0.5886206909936269,0.61019732839709,0.002197303927548775,0,1,0,0,0,0,0,0
CLOV,2026-07-20 14:15:00-04:00,0.2292910356822138,0.009977737732386638,71.83270925211687,-0.7119991350834436,0.4251525874376621,0.6184652329198986,0.009577567779646641,1,1,0,0,0,0,0,0
NIO,2026-07-20 14:15:00-04:00,1.4669824995484506,0.0,37.61574909436402,-0.9208665238865985,0.5344570481976718,0.7239815871912633,-0.00046844294894823717,0,0,0,0,1,0,0,0
PTON,2026-07-20 14:15:00-04:00,0.4850888610355802,0.0,60.66298577144186,-0.313679161196488,0.4614650151465569,1.030513881188844,-0.0006667807164944717,0,0,1,0,0,0,0,0
SIRI,2026-07-20 14:15:00-04:00,0.5931829844616476,0.0019509469981568994,57.815519948141535,0.12864488080648817,0.5828103813825267,0.3050877219344514,0.0017535439223337595,0,0,0,0,0,0,1,0
SNDL,2026-07-20 14:15:00-04:00,1.158911517001828,0.007843129921766057,69.0807232152512,-0.9544811124243899,0.7629059809595105,-0.24713162583566975,0.008003033253056511,0,0,1,0,0,0,0,0
XPEV,2026-07-20 14:15:00-04:00,0.5685129136351185,-0.004482661082607309,35.955478143047316,0.11248834649600048,0.7405040423386611,0.6852103560099096,-0.004926017606444366,0,0,0,0,0,1,0,0
SNAP,2026-07-20 14:15:00-04:00,1.052235460903884,-0.017185906968306353,31.630670989768163,0.6573085789550319,0.7927035710148423,0.9978698577702624,-0.017831565790451188,0,1,0,0,0,0,0,0
HOOD,2026-07-20 14:15:00-04:00,0.3472768127996447,0.003180595297514577,49.589264641185615,0.8598852685746377,0.7665942352698228,1.360588980350749,0.0023002437450190833,1,0,1,0,0,0,0,0
AFRM,2026-07-20 14:15:00-04:00,0.9720602419030645,-0.0011719266107905746,52.46914010745415,-0.24613933530442678,0.6451436249711506,2.060259968190774,-0.0025049912524529616,0,1,0,0,0,0,0,0
LI,2026-07-20 14:15:00-04:00,0.21028718007845404,-0.0022097703117035516,43.32195465560836,0.07579856456658063,0.695042216451608,0.313168779696513,-0.0024124021317318686,0,0,0,0,0,0,1,0
BB,2026-07-20 14:15:00-04:00,0.31343998278029805,-0.000545958599379226,58.077323639289254,-0.7093585072019699,0.53663287219311,1.915172678150622,-0.0017851463811825211,0,0,0,0,0,0,0,1
NOK,2026-07-20 14:15:00-04:00,0.3838470910015736,-0.00043130812678759956,51.66918379714417,0.3121335173702866,0.7955649682829453,2.873618917698444,-0.0022906461870033186,1,0,0,1,0,0,0,0
COIN,2026-07-20 14:15:00-04:00,0.7969770741739168,-0.0003381462027869375,57.354554492437366,0.9511966196995261,0.6902897465985267,1.2578465244141357,-0.0011520195742172864,1,0,1,0,0,0,0,0
GME,2026-07-20 14:15:00-04:00,1.5920240703145667,0.00022952987185465012,46.57715103132283,0.01899321460210035,0.7889108558161841,0.20588207972060235,9.631652739091007e-05,0,0,0,0,0,0,1,0
CVNA,2026-07-20 14:15:00-04:00,0.6835882864583134,0.0009307719430018402,39.42326641645033,-0.3350722944957749,0.35725428516098856,1.1918583466270802,0.00015959537097244418,0,0,0,0,0,1,0,0
RIVN,2026-07-20 14:15:00-04:00,0.23192293285191634,-0.0008630259132749174,44.48010728764316,-0.29615929776320615,0.5783788383553619,2.418254549455462,-0.0024277263317610265,0,0,0,0,0,1,0,0
SOFI,2026-07-20 14:15:00-04:00,0.9936611743061111,0.0020313160208060843,57.23386049327175,0.52237782411294,0.40766111073880784,1.5402010179940573,0.0010347488157735531,0,0,0,0,0,0,0,1
DKNG,2026-07-20 14:15:00-04:00,0.43977655041415337,-0.00948156593900884,27.56353293070265,0.4082980906504863,0.5609809642914321,0.2293224350586572,-0.009629946063088554,0,0,0,0,0,0,1,0
RIOT,2026-07-20 14:15:00-04:00,0.7326040619265707,0.016810163666930444,78.05250048079216,-0.1778716895650383,0.7856198816666937,2.622318284525166,0.015113426440436136,1,0,0,0,0,0,1,0
AMC,2026-07-20 14:15:00-04:00,1.4268011689664455,0.021141628801125467,65.82132061760953,-0.867766326119249,0.40427759107843586,1.3554756467027893,0.02026458576522126,1,1,0,0,0,0,0,0
MARA,2026-07-20 14:15:00-04:00,1.162812676947006,0.0029401362706362733,61.79659269295217,0.08156006068832666,0.4633044369041139,3.2824452923650504,0.0008162723772434629,0,0,1,0,0,0,0,0
PLTR,2026-07-20 14:15:00-04:00,0.6355160209871562,0.005243772126090285,73.06674282595284,0.19093435099801237,0.41630395277772825,0.12723136419333878,0.005161448712766115,0,0,0,0,0,1,0,0
HOOD,2026-07-21 09:45:00-04:00,1.480704916085792,0.05778672369190274,77.69637204253462,-0.2706509970267046,0.38551898307665755,1.267455390842831,0.055082230349084535,0,0,0,0,1,0,0,0
DKNG,2026-07-21 09:45:00-04:00,1.2441335232683235,-0.012719869704299391,13.533256343193472,0.33014614870655956,0.729402511617056,0.009640279479361778,-0.012740440110061367,0,0,0,1,0,0,0,0
SIRI,2026-07-21 09:45:00-04:00,1.3493365784431217,-0.00861365582952367,15.83026141331598,-0.2594047995927449,0.6080363633326451,-0.05943500580330359,-0.008486833553420914,0,0,0,0,0,1,0,0
CVNA,2026-07-21 09:45:00-04:00,1.9822184855138532,-0.016749407177854225,23.54356539576993,-0.48797711056193394,0.7451030145890523,1.871825718354021,-0.020743504509230924,0,0,0,0,1,0,0,0
BB,2026-07-21 09:45:00-04:00,0.6819681111859139,0.0,47.99428511698146,0.3448693917707346,0.40201256779837863,1.63625431258611,-0.0034914356177885124,0,0,0,0,0,0,0,1
RIOT,2026-07-21 09:45:00-04:00,1.4180234242059222,0.042867864393008936,86.68436712758555,-0.18503258026595226,0.5304847211637542,2.8738889602645696,0.03673556686428425,0,0,0,0,0,1,0,0
PLTR,2026-07-21 09:45:00-04:00,1.2249677857383063,-0.012785089620436674,32.12309610383828,0.7644982934112243,0.7194496058722184,-0.4723630910176183,-0.011777162363761653,0,0,0,0,0,1,0,0
FUBO,2026-07-21 09:45:00-04:00,1.7686302826958058,0.004746843720134786,48.28104224742496,-0.8581766291595405,0.4726991492181817,0.9753253760893467,0.002665696718218411,0,1,0,0,0,0,0,0
PTON,2026-07-21 09:45:00-04:00,0.8783677515242384,-0.019862507704435317,31.428488122755937,0.9757866159095112,0.6157829276566835,0.41932907453924295,-0.020757271101029,0,1,0,0,0,0,0,0
LI,2026-07-21 09:45:00-04:00,0.830186219712175,-0.0016070313041207651,43.05405534232308,0.7476236027034071,0.4535547363091044,0.13192961868000758,-0.001888542415295541,0,0,0,0,0,0,0,1
